date,hour,KT_Qin,KT_Level,KT_Inlet,KT_F_Sukhum,KT_F_Praka,KT_F_Ram4_1500,KT_F_Ram4_1000,KT_P_Sukhum,KT_P_Praka,KT_P_Ram4_1500,KT_P_Ram4_1000,TotalFlow
2026-03-10,8,14334.0,4.57,10.42,6176.0,6120.0,3550.0,536.0,8.3,12.65,8.73,14.37,16382.0
2026-03-10,9,14317.0,4.16,10.09,6261.0,6203.0,3448.0,534.0,8.13,12.73,8.59,14.47,16445.0
2026-03-10,10,14433.0,3.88,10.02,5607.0,5189.0,2766.0,491.0,6.67,10.08,7.04,11.37,14054.0
2026-03-10,11,14358.0,4.13,10.07,4610.0,3725.0,1420.0,358.0,5.0,6.74,5.03,7.44,10113.0
2026-03-10,12,3513.0,4.57,11.77,4284.0,3019.0,646.0,303.0,4.56,5.4,4.28,5.71,8252.0
2026-03-10,13,2293.0,4.88,11.93,4266.0,2914.0,703.0,317.0,4.54,5.27,4.18,5.56,8200.0
2026-03-10,14,1999.0,5.18,12.14,4322.0,2915.0,752.0,301.0,4.62,5.4,4.29,5.7,8290.0
2026-03-10,15,7.0,5.3,13.3,4384.0,3066.0,868.0,314.0,4.74,5.7,4.49,6.0,8632.0
2026-03-10,16,9508.0,5.18,12.51,4812.0,4022.0,1679.0,388.0,5.13,7.09,5.13,7.84,10901.0
2026-03-10,17,11540.0,4.89,12.44,5758.0,5487.0,2845.0,496.0,6.64,10.18,6.96,11.55,14587.0
2026-03-10,18,11531.0,4.26,12.06,6029.0,5966.0,3310.0,538.0,7.6,11.8,7.99,13.41,15843.0
2026-03-10,19,11336.0,3.59,11.21,5905.0,5769.0,3117.0,515.0,7.63,11.7,8.04,13.22,15306.0
2026-03-10,20,11528.0,2.97,11.11,5797.0,5679.0,3147.0,528.0,7.56,11.54,7.98,13.01,15151.0
2026-03-10,21,11715.0,2.46,11.11,5413.0,5143.0,2909.0,529.0,6.72,10.11,7.08,11.39,13993.0
2026-03-10,22,11183.0,2.23,9.87,4286.0,3792.0,1962.0,369.0,4.99,6.99,4.96,7.63,10409.0
2026-03-10,23,5233.0,2.6,9.93,3651.0,2521.0,1026.0,304.0,4.11,4.74,3.61,4.91,7502.0
2026-03-11,0,4778.0,3.26,10.06,3396.0,2393.0,1720.0,266.0,3.7,4.21,2.87,4.39,7774.0
2026-03-11,1,4928.0,3.87,10.38,3318.0,2695.0,1586.0,249.0,3.87,4.43,3.18,4.63,7848.0
2026-03-11,2,4673.0,4.51,12.07,3146.0,2726.0,1584.0,245.0,3.95,4.54,3.35,4.71,7701.0
2026-03-11,3,4029.0,5.07,13.48,3021.0,2601.0,1511.0,260.0,3.97,4.48,3.36,4.64,7392.0
2026-03-11,4,7244.0,5.43,14.76,3653.0,3765.0,2366.0,327.0,4.58,6.65,4.4,7.12,10110.0
2026-03-11,5,14291.0,5.45,13.34,4460.0,5313.0,3052.0,450.0,6.12,10.59,6.35,11.68,13274.0
2026-03-11,6,14187.0,5.34,13.51,5580.0,5877.0,3573.0,514.0,7.96,12.31,8.37,13.81,15545.0
2026-03-11,7,13245.0,4.93,11.73,5956.0,5980.0,3396.0,538.0,8.33,12.5,8.74,14.03,15871.0
2026-03-11,8,13267.0,4.45,11.25,6054.0,5932.0,3365.0,585.0,7.97,12.27,8.4,13.79,15936.0
2026-03-11,9,13330.0,3.97,10.94,6143.0,5933.0,3343.0,515.0,7.96,12.28,8.39,13.84,15934.0
2026-03-11,10,13472.0,3.55,10.89,5828.0,5512.0,3137.0,474.0,7.02,10.9,7.44,12.3,14951.0
2026-03-11,11,13609.0,3.5,11.01,4796.0,4183.0,1788.0,383.0,5.31,7.43,5.42,8.23,11149.0
2026-03-11,12,1412.0,3.73,13.49,4285.0,3343.0,894.0,324.0,4.72,5.87,4.59,6.13,8845.0
2026-03-11,13,11.0,3.75,13.75,4270.0,3338.0,881.0,319.0,4.69,5.88,4.51,6.13,8808.0
2026-03-11,14,11.0,3.76,14.05,4317.0,3290.0,983.0,315.0,4.7,5.94,4.51,6.2,8904.0
2026-03-11,15,15.0,3.77,14.46,4373.0,3353.0,1026.0,343.0,4.7,6.01,4.52,6.28,9095.0
2026-03-11,16,11483.0,3.94,12.47,4662.0,4008.0,1355.0,371.0,5.0,7.07,4.98,7.68,10395.0
2026-03-11,17,13527.0,4.03,12.35,5372.0,5359.0,2415.0,485.0,6.16,10.05,6.42,11.25,13632.0
2026-03-11,18,13237.0,3.77,11.69,5657.0,5935.0,2779.0,514.0,6.97,11.87,7.38,13.28,14885.0
2026-03-11,19,13491.0,3.44,11.88,5544.0,5945.0,2923.0,510.0,7.12,12.1,7.52,13.5,14922.0
2026-03-11,20,13804.0,3.18,12.24,5421.0,5877.0,2941.0,515.0,7.18,12.05,7.57,13.43,14754.0
2026-03-11,21,13714.0,3.01,12.02,4988.0,5130.0,2620.0,492.0,6.21,10.25,6.48,11.38,13230.0
2026-03-11,22,11843.0,3.08,12.75,4123.0,3932.0,1769.0,393.0,4.93,7.35,4.9,8.02,10217.0
2026-03-11,23,4956.0,3.34,15.57,3528.0,2640.0,992.0,272.0,4.04,4.91,3.52,5.17,7431.0
2026-03-12,0,2553.0,3.71,14.16,3215.0,2675.0,1462.0,260.0,3.64,4.37,2.83,4.58,7611.0
2026-03-12,1,2693.0,4.05,14.17,3060.0,2599.0,1265.0,247.0,3.74,4.34,2.99,4.55,7171.0
2026-03-12,2,2794.0,4.41,14.62,3005.0,2555.0,1171.0,249.0,3.87,4.51,3.23,4.71,6980.0
2026-03-12,3,2886.0,4.79,15.7,2993.0,2599.0,1024.0,247.0,3.99,4.62,3.44,4.83,6862.0
2026-03-12,4,6910.0,5.12,16.27,3425.0,3504.0,2188.0,309.0,4.39,6.28,4.1,6.74,9426.0
2026-03-12,5,13610.0,5.1,15.09,4476.0,4958.0,3092.0,436.0,5.95,9.89,6.19,10.95,12963.0
2026-03-12,6,14800.0,5.11,13.93,5086.0,5733.0,3022.0,503.0,7.6,12.25,7.97,13.59,14344.0
2026-03-12,7,14313.0,4.96,12.25,5322.0,5911.0,2923.0,600.0,7.95,12.73,8.34,14.1,14757.0
2026-03-12,8,14855.0,4.82,11.51,5430.0,5893.0,2952.0,554.0,7.72,12.7,8.11,14.11,14830.0
2026-03-12,9,14514.0,4.68,10.87,5508.0,5879.0,3000.0,504.0,7.59,12.59,8.0,14.03,14891.0
2026-03-12,10,14388.0,4.62,10.63,4999.0,5018.0,2135.0,441.0,6.31,10.01,6.61,11.07,12593.0
2026-03-12,11,12436.0,4.94,11.53,4276.0,3635.0,1050.0,337.0,4.83,6.79,4.88,7.38,9297.0
2026-03-12,12,142.0,5.07,13.55,4186.0,3256.0,643.0,310.0,4.53,5.97,4.45,6.22,8394.0
2026-03-12,13,15.0,5.07,13.78,4204.0,3213.0,728.0,332.0,4.52,5.96,4.37,6.19,8477.0
2026-03-12,14,12.0,5.08,13.91,4152.0,3223.0,806.0,340.0,4.56,5.99,4.39,6.23,8522.0
2026-03-12,15,-17.0,5.09,14.29,4217.0,3278.0,735.0,331.0,4.67,6.18,4.57,6.43,8561.0
2026-03-12,16,6373.0,5.06,14.96,4449.0,3785.0,1198.0,365.0,4.96,7.09,5.01,7.63,9797.0
2026-03-12,17,9849.0,4.72,14.23,5112.0,5197.0,2283.0,465.0,6.23,9.98,6.5,11.0,13057.0
2026-03-12,18,10015.0,4.07,14.16,5474.0,5949.0,2854.0,519.0,7.17,11.91,7.59,13.29,14796.0
2026-03-12,19,11844.0,3.49,13.63,5316.0,5647.0,2697.0,532.0,7.05,11.55,7.44,12.84,14192.0
2026-03-12,20,13006.0,3.18,13.8,5187.0,5808.0,2778.0,496.0,7.0,11.46,7.39,12.76,14270.0
2026-03-12,21,10818.0,2.89,14.48,4925.0,5363.0,2627.0,477.0,6.36,10.37,6.66,11.43,13392.0
2026-03-12,22,9340.0,2.53,15.06,4083.0,3854.0,1647.0,381.0,4.92,7.18,4.94,7.85,9966.0
2026-03-12,23,4061.0,2.78,15.03,3585.0,2746.0,740.0,280.0,4.05,4.94,3.65,5.18,7351.0
2026-03-13,0,3103.0,3.23,16.03,3299.0,3056.0,1364.0,254.0,3.74,4.55,3.07,4.8,7973.0
2026-03-13,1,3142.0,3.64,16.26,3188.0,2857.0,1185.0,245.0,3.86,4.64,3.3,4.89,7475.0
2026-03-13,2,3425.0,4.06,16.82,3102.0,2755.0,1057.0,241.0,4.0,4.78,3.55,5.03,7155.0
2026-03-13,3,3977.0,4.55,18.26,2912.0,2491.0,701.0,238.0,3.97,4.45,3.51,4.69,6341.0
2026-03-13,4,6588.0,5.03,18.01,3376.0,3527.0,2176.0,311.0,4.49,6.4,4.31,6.89,9390.0
2026-03-13,5,13709.0,4.96,11.25,4537.0,5383.0,3158.0,465.0,6.26,10.44,6.54,11.63,13542.0
2026-03-13,6,15306.0,4.93,11.27,5204.0,5942.0,3261.0,547.0,7.61,12.58,8.0,14.01,14955.0
2026-03-13,7,14813.0,4.82,10.52,5422.0,6078.0,3024.0,615.0,7.92,12.78,8.33,14.19,15138.0
2026-03-13,8,14345.0,4.61,10.21,5880.0,6283.0,3344.0,530.0,8.23,12.71,8.62,14.27,16037.0
2026-03-13,9,14606.0,4.27,10.89,6083.0,6244.0,3418.0,542.0,8.26,12.56,8.68,14.14,16287.0
2026-03-13,10,12986.0,3.96,11.89,5603.0,5377.0,2965.0,481.0,7.04,10.54,7.44,11.83,14425.0
2026-03-13,11,12626.0,3.91,12.15,4561.0,4002.0,1571.0,367.0,5.2,7.12,5.36,7.86,10501.0
2026-03-13,12,3291.0,4.28,13.28,4346.0,3247.0,989.0,316.0,4.74,5.65,4.67,5.96,8898.0
2026-03-13,13,1225.0,4.48,14.13,4432.0,3237.0,1114.0,314.0,4.77,5.63,4.72,5.94,9097.0
2026-03-13,14,1230.0,4.65,14.23,4479.0,3223.0,1045.0,342.0,4.78,5.61,4.71,5.92,9089.0
2026-03-13,15,1243.0,4.82,14.25,4453.0,3223.0,1007.0,337.0,4.86,5.72,4.81,6.03,9020.0
2026-03-13,16,10798.0,4.88,13.55,4709.0,3868.0,1569.0,390.0,5.17,6.94,5.28,7.66,10537.0
2026-03-13,17,13174.0,4.84,12.58,5523.0,5237.0,2650.0,475.0,6.57,9.82,6.89,11.03,13885.0
2026-03-13,18,13363.0,4.49,12.7,5960.0,6064.0,3263.0,518.0,7.78,11.94,8.21,13.47,15805.0
2026-03-13,19,13530.0,4.14,12.71,5682.0,5620.0,3106.0,512.0,7.72,11.54,8.13,12.98,14921.0
2026-03-13,20,13815.0,3.88,13.01,5570.0,5493.0,3157.0,522.0,7.73,11.47,8.15,12.86,14741.0
2026-03-13,21,13126.0,3.67,13.72,5224.0,4993.0,2884.0,475.0,6.81,10.11,7.21,11.33,13576.0
2026-03-13,22,8024.0,3.65,15.86,4116.0,3623.0,1884.0,363.0,5.06,6.79,5.13,7.38,9986.0
2026-03-13,23,325.0,3.66,18.66,3636.0,2651.0,1006.0,279.0,4.17,4.9,3.85,5.15,7572.0
2026-03-14,0,3111.0,3.91,14.47,3419.0,2919.0,1837.0,281.0,3.77,4.45,3.15,4.72,8456.0
2026-03-14,1,2626.0,4.28,14.0,3247.0,2586.0,1726.0,255.0,3.79,4.39,3.19,4.66,7815.0
2026-03-14,2,2681.0,4.63,14.46,3063.0,2362.0,1425.0,238.0,3.8,4.27,3.24,4.52,7088.0
2026-03-14,3,3091.0,5.01,14.74,2948.0,2284.0,1346.0,238.0,3.9,4.35,3.41,4.6,6816.0
2026-03-14,4,7050.0,5.39,14.85,3639.0,3427.0,2341.0,307.0,4.56,6.16,4.47,6.63,9713.0
2026-03-14,5,13516.0,5.47,12.8,4549.0,4786.0,3180.0,473.0,6.26,9.31,6.56,10.33,12988.0
2026-03-14,6,14765.0,5.45,13.28,5037.0,5340.0,3116.0,519.0,7.67,11.1,8.05,12.36,14012.0
2026-03-14,7,13872.0,5.43,13.11,5001.0,5671.0,2464.0,533.0,7.37,11.85,7.76,13.1,13669.0
2026-03-14,8,13144.0,5.22,11.75,5694.0,5788.0,3100.0,514.0,7.89,12.02,8.3,13.5,15097.0
2026-03-14,9,12969.0,4.76,11.08,6001.0,5837.0,3253.0,525.0,7.92,11.99,8.37,13.54,15615.0
2026-03-14,10,12970.0,4.4,10.8,5434.0,4981.0,2681.0,491.0,6.57,9.72,6.96,10.93,13587.0
2026-03-14,11,12816.0,4.48,10.59,4481.0,3593.0,1385.0,358.0,4.96,6.63,5.08,7.3,9817.0
2026-03-14,12,3310.0,4.82,11.79,4244.0,3030.0,616.0,334.0,4.51,5.42,4.4,5.74,8224.0
2026-03-14,13,2154.0,5.12,12.08,4235.0,3028.0,612.0,323.0,4.56,5.39,4.4,5.69,8198.0
2026-03-14,14,92.0,5.27,13.22,4302.0,3116.0,797.0,321.0,4.7,5.71,4.63,6.03,8536.0
2026-03-14,15,10.0,5.28,13.57,4301.0,3159.0,879.0,312.0,4.7,5.74,4.61,6.06,8650.0
2026-03-14,16,10407.0,5.27,12.72,4657.0,3872.0,1508.0,362.0,5.13,6.93,5.21,7.65,10400.0
2026-03-14,17,11419.0,5.1,12.36,5489.0,5085.0,2456.0,484.0,6.62,9.7,6.99,10.86,13514.0
2026-03-14,18,11714.0,4.6,12.65,5774.0,5506.0,2949.0,492.0,7.59,11.19,8.0,12.61,14720.0
2026-03-14,19,11641.0,4.12,13.52,5605.0,5343.0,2888.0,513.0,7.56,11.01,7.98,12.36,14349.0
2026-03-14,20,11807.0,3.66,14.23,5594.0,5373.0,2878.0,476.0,7.57,11.02,7.98,12.38,14320.0
2026-03-14,21,9755.0,3.17,15.26,5172.0,4915.0,2692.0,444.0,6.7,9.75,7.09,10.95,13222.0
2026-03-14,22,9564.0,2.71,17.09,4225.0,4170.0,1895.0,364.0,5.23,7.08,5.34,7.88,10654.0
2026-03-14,23,6273.0,2.94,18.32,3535.0,3003.0,1132.0,264.0,4.16,4.81,3.83,5.13,7934.0
2026-03-15,0,3995.0,3.6,15.89,3444.0,2927.0,1806.0,275.0,3.77,4.39,3.18,4.67,8452.0
2026-03-15,1,3337.0,4.05,16.0,3464.0,2987.0,1949.0,261.0,3.91,4.71,3.43,5.0,8661.0
2026-03-15,2,3274.0,4.49,17.2,3325.0,2911.0,1778.0,252.0,4.01,4.8,3.63,5.09,8266.0
2026-03-15,3,2816.0,4.88,17.72,3098.0,2620.0,1495.0,260.0,3.99,4.59,3.6,4.87,7473.0
2026-03-15,4,6863.0,5.25,15.06,3646.0,3609.0,2391.0,303.0,4.67,6.21,4.58,6.66,9948.0
2026-03-15,5,13848.0,5.41,13.13,4583.0,4821.0,3348.0,384.0,6.29,9.26,6.6,10.31,13137.0
2026-03-15,6,14993.0,5.48,13.31,5057.0,5248.0,3032.0,445.0,7.7,10.98,8.1,12.26,13782.0
2026-03-15,7,14428.0,5.48,12.98,5153.0,5549.0,2648.0,536.0,7.74,11.84,8.16,13.15,13886.0
2026-03-15,8,13781.0,5.34,12.8,5449.0,5765.0,2859.0,526.0,7.57,11.95,7.97,13.36,14600.0
2026-03-15,9,13644.0,5.01,12.43,5942.0,5885.0,3284.0,521.0,7.97,12.03,8.41,13.62,15633.0
2026-03-15,10,13662.0,4.68,12.15,5459.0,5407.0,2979.0,497.0,6.88,10.31,7.28,11.65,14342.0
2026-03-15,11,13391.0,4.8,12.17,4431.0,3916.0,1457.0,373.0,5.1,6.85,5.25,7.54,10177.0
2026-03-15,12,265.0,5.01,14.32,4343.0,3469.0,969.0,331.0,4.8,5.94,4.77,6.26,9113.0
2026-03-15,13,14.0,5.02,14.54,4334.0,3509.0,1025.0,332.0,4.83,5.96,4.79,6.31,9200.0
2026-03-15,14,11.0,5.03,14.6,4334.0,3534.0,1038.0,338.0,4.92,6.08,4.91,6.42,9243.0
2026-03-15,15,-23.0,5.04,13.36,4214.0,3295.0,818.0,330.0,4.78,5.78,4.74,6.11,8657.0
2026-03-15,16,7075.0,4.99,13.36,4524.0,3876.0,1418.0,376.0,5.31,7.01,5.45,7.65,10194.0
2026-03-15,17,11111.0,4.78,13.29,5219.0,4941.0,2349.0,440.0,6.47,9.29,6.78,10.34,12949.0
2026-03-15,18,12863.0,4.35,12.23,5823.0,5682.0,3127.0,526.0,7.74,11.47,8.16,12.94,15158.0
2026-03-15,19,13199.0,3.98,11.99,5709.0,5554.0,3188.0,493.0,7.82,11.53,8.24,13.0,14944.0
2026-03-15,20,13328.0,3.67,11.88,5574.0,5379.0,3101.0,478.0,7.54,11.08,7.96,12.47,14532.0
2026-03-15,21,13193.0,3.47,11.51,5159.0,4823.0,2821.0,451.0,6.6,9.65,6.97,10.84,13254.0
2026-03-15,22,10387.0,3.39,13.14,4192.0,3742.0,1964.0,383.0,5.16,7.03,5.28,7.76,10280.0
2026-03-15,23,3475.0,3.46,14.74,3532.0,2510.0,1100.0,270.0,4.18,4.85,3.86,5.15,7412.0
2026-03-16,0,2880.0,3.86,13.66,3345.0,2720.0,1722.0,258.0,3.77,4.34,3.19,4.63,8044.0
2026-03-16,1,2478.0,4.2,14.05,3237.0,2683.0,1476.0,247.0,3.91,4.45,3.43,4.73,7643.0
2026-03-16,2,2496.0,4.53,14.3,3191.0,2708.0,1398.0,242.0,4.1,4.72,3.75,5.01,7539.0
2026-03-16,3,2538.0,4.86,14.76,3030.0,2607.0,1273.0,254.0,4.12,4.69,3.82,4.98,7164.0
2026-03-16,4,7266.0,4.96,14.82,3530.0,3429.0,2506.0,356.0,4.62,6.18,4.52,6.81,9821.0
2026-03-16,5,15893.0,5.0,12.37,4590.0,4853.0,3275.0,439.0,6.57,9.61,6.87,10.81,13158.0
2026-03-16,6,16103.0,5.12,12.4,5519.0,5875.0,3720.0,514.0,8.3,12.25,8.69,13.84,15628.0
2026-03-16,7,15348.0,4.99,11.39,5815.0,5932.0,3454.0,561.0,8.53,12.5,8.94,14.09,15761.0
2026-03-16,8,15301.0,4.8,11.16,6075.0,5950.0,3354.0,531.0,8.28,12.42,8.69,14.05,15911.0
2026-03-16,9,12458.0,4.4,11.89,6173.0,5933.0,3479.0,523.0,8.05,12.31,8.47,13.94,16108.0
2026-03-16,10,12466.0,3.86,11.95,5683.0,5255.0,2963.0,460.0,6.95,10.53,7.33,11.88,14361.0
2026-03-16,11,12291.0,3.78,12.33,4665.0,3913.0,1607.0,352.0,5.19,7.14,5.37,7.93,10537.0
2026-03-16,12,2827.0,3.98,13.38,4355.0,3132.0,867.0,303.0,4.61,5.75,4.62,6.11,8658.0
2026-03-16,13,1650.0,4.2,13.56,4318.0,3145.0,881.0,330.0,4.61,5.69,4.56,6.03,8674.0
2026-03-16,14,1643.0,4.43,14.0,4347.0,3132.0,1044.0,336.0,4.7,5.85,4.67,6.19,8859.0
2026-03-16,15,1652.0,4.65,14.26,4412.0,3142.0,975.0,315.0,4.8,6.05,4.86,6.4,8845.0
2026-03-16,16,10288.0,4.8,14.69,4542.0,3683.0,1474.0,354.0,5.13,6.89,5.29,7.56,10053.0
2026-03-16,17,12385.0,4.79,14.06,5339.0,4934.0,2530.0,435.0,6.7,9.71,7.07,10.88,13237.0
2026-03-16,18,11645.0,4.39,14.34,5711.0,5591.0,3119.0,508.0,7.78,11.43,8.19,12.89,14929.0
2026-03-16,19,11285.0,3.8,14.28,5633.0,5498.0,3228.0,489.0,7.82,11.49,8.24,12.94,14848.0
2026-03-16,20,11406.0,3.25,14.22,5537.0,5412.0,3151.0,527.0,7.79,11.35,8.2,12.75,14628.0
2026-03-16,21,11519.0,2.76,14.24,5273.0,4993.0,2981.0,481.0,6.92,10.26,7.3,11.44,13728.0
2026-03-16,22,10118.0,2.5,14.27,4214.0,3860.0,2029.0,365.0,5.23,7.32,5.38,7.98,10468.0
2026-03-16,23,4913.0,2.77,13.95,3610.0,2860.0,1257.0,270.0,4.18,5.17,3.99,5.33,7997.0
2026-03-17,0,3490.0,3.32,13.6,3437.0,2747.0,2045.0,258.0,3.68,4.57,3.13,4.73,8488.0
2026-03-17,1,3411.0,3.76,14.18,3245.0,2584.0,1829.0,245.0,3.79,4.62,3.33,4.79,7902.0
2026-03-17,2,3533.0,4.22,15.16,2997.0,2266.0,1617.0,250.0,3.83,4.51,3.39,4.67,7130.0
2026-03-17,3,3640.0,4.69,15.94,2910.0,2397.0,1522.0,235.0,3.93,4.63,3.58,4.79,7063.0
2026-03-17,4,6680.0,5.07,13.46,3575.0,3429.0,2536.0,308.0,4.63,6.35,4.6,6.67,9847.0
2026-03-17,5,14628.0,5.22,11.53,4786.0,5050.0,3645.0,432.0,6.74,10.16,7.06,11.36,13913.0
2026-03-17,6,16415.0,5.21,12.98,5528.0,5787.0,3650.0,526.0,8.2,12.23,8.59,13.73,15491.0
2026-03-17,7,16066.0,5.16,12.39,5809.0,5964.0,3374.0,533.0,8.52,12.62,8.95,14.15,15680.0
2026-03-17,8,14747.0,4.98,12.17,5957.0,5948.0,3461.0,545.0,8.32,12.53,8.74,14.06,15911.0
2026-03-17,9,12281.0,4.52,12.03,6033.0,6010.0,3543.0,529.0,8.28,12.59,8.69,14.15,16116.0
2026-03-17,10,12333.0,3.99,12.15,5556.0,5163.0,3013.0,462.0,6.92,10.54,7.32,11.77,14194.0
2026-03-17,11,9729.0,3.75,13.43,4551.0,3656.0,1659.0,357.0,4.99,6.96,5.13,7.6,10224.0
2026-03-17,12,2808.0,3.89,13.33,4397.0,3022.0,995.0,327.0,4.48,5.7,4.41,5.94,8740.0
2026-03-17,13,1619.0,4.12,13.58,4460.0,3084.0,869.0,336.0,4.51,5.66,4.4,5.9,8749.0
2026-03-17,14,1619.0,4.34,13.66,4501.0,3107.0,869.0,311.0,4.62,5.81,4.56,6.06,8788.0
2026-03-17,15,1617.0,4.55,13.91,4443.0,3078.0,932.0,322.0,4.68,5.91,4.63,6.16,8775.0
2026-03-17,16,10257.0,4.6,13.91,4732.0,3872.0,1533.0,385.0,5.15,7.12,5.29,7.78,10522.0
2026-03-17,17,13684.0,4.55,12.59,5602.0,5195.0,2736.0,515.0,6.57,9.96,6.94,11.15,14047.0
2026-03-17,18,14867.0,4.32,12.21,5996.0,5809.0,3371.0,521.0,7.72,11.83,8.16,13.35,15696.0
2026-03-17,19,14862.0,4.12,12.12,5790.0,5721.0,3208.0,513.0,7.84,11.75,8.25,13.2,15233.0
2026-03-17,20,14879.0,3.96,12.09,5699.0,5659.0,3133.0,528.0,7.83,11.62,8.26,13.05,15018.0
2026-03-17,21,12875.0,3.75,12.88,5278.0,5059.0,2902.0,486.0,6.79,10.15,7.2,11.22,13725.0
2026-03-17,22,8312.0,3.62,14.56,4262.0,3860.0,1948.0,352.0,5.13,7.05,5.27,7.66,10421.0
2026-03-17,23,1591.0,3.71,16.35,3710.0,3134.0,1330.0,281.0,4.13,5.09,3.89,5.31,8455.0
2026-03-18,0,2385.0,4.02,15.07,3470.0,2932.0,1820.0,269.0,3.76,4.55,3.25,4.78,8491.0
2026-03-18,1,2378.0,4.33,15.42,3300.0,2680.0,1778.0,264.0,3.79,4.53,3.28,4.75,8022.0
2026-03-18,2,2420.0,4.65,16.07,3065.0,2393.0,1487.0,242.0,3.8,4.38,3.33,4.6,7187.0
2026-03-18,3,2429.0,4.97,16.41,3039.0,2371.0,1530.0,238.0,3.91,4.58,3.53,4.8,7178.0
2026-03-18,4,4506.0,5.27,16.83,3651.0,3333.0,2441.0,323.0,4.72,6.41,4.69,6.72,9748.0
2026-03-18,5,13523.0,5.28,13.2,4765.0,5010.0,3517.0,455.0,6.82,10.18,7.15,11.37,13747.0
2026-03-18,6,16047.0,5.23,12.39,5504.0,5796.0,3589.0,512.0,8.29,12.26,8.69,13.76,15400.0
2026-03-18,7,14328.0,5.04,11.62,5898.0,5968.0,3435.0,544.0,8.51,12.63,8.93,14.18,15844.0
2026-03-18,8,14288.0,4.68,11.16,6051.0,5944.0,3505.0,564.0,8.23,12.56,8.66,14.14,16064.0
2026-03-18,9,14248.0,4.3,10.91,6207.0,5948.0,3604.0,531.0,8.11,12.58,8.55,14.18,16290.0
2026-03-18,10,14231.0,4.04,10.58,5491.0,4956.0,2675.0,463.0,6.63,9.94,7.01,11.14,13585.0
2026-03-18,11,13574.0,4.27,9.85,4544.0,3390.0,1424.0,374.0,4.83,6.56,4.96,7.17,9731.0
2026-03-18,12,1690.0,4.6,11.88,4335.0,2896.0,848.0,296.0,4.42,5.49,4.32,5.77,8375.0
2026-03-18,13,-3.0,4.62,12.25,4310.0,2816.0,808.0,293.0,4.36,5.35,4.2,5.62,8227.0
2026-03-18,14,7.0,4.63,12.29,4386.0,2768.0,795.0,304.0,4.46,5.45,4.3,5.72,8252.0
2026-03-18,15,9.0,4.63,12.28,4341.0,2826.0,744.0,321.0,4.49,5.45,4.34,5.71,8232.0
2026-03-18,16,11199.0,4.69,10.66,4716.0,3703.0,1618.0,400.0,5.06,6.93,5.17,7.61,10436.0
2026-03-18,17,11171.0,4.53,11.84,5669.0,5173.0,2701.0,486.0,6.71,10.05,7.07,11.28,14029.0
2026-03-18,18,11287.0,3.88,12.53,5954.0,5716.0,3333.0,522.0,7.66,11.66,8.07,13.17,15525.0
2026-03-18,19,11767.0,3.28,13.08,5819.0,5529.0,3244.0,532.0,7.69,11.6,8.11,13.02,15125.0
2026-03-18,20,11887.0,2.75,12.96,5676.0,5442.0,3186.0,529.0,7.62,11.37,8.03,12.76,14833.0
2026-03-18,21,11963.0,2.33,12.8,5297.0,4932.0,2825.0,467.0,6.68,9.89,7.07,11.1,13521.0
2026-03-18,22,12067.0,2.18,12.95,4397.0,4050.0,2144.0,381.0,5.22,7.41,5.4,8.11,10972.0
2026-03-18,23,7582.0,2.52,12.76,3624.0,2497.0,866.0,279.0,4.09,4.9,3.95,5.13,7267.0
2026-03-19,0,3415.0,3.11,13.34,3352.0,2445.0,1901.0,281.0,3.57,4.31,3.08,4.46,7979.0
2026-03-19,1,2895.0,3.48,12.75,3320.0,2566.0,1910.0,262.0,3.71,4.54,3.34,4.7,8058.0
2026-03-19,2,3022.0,3.87,13.14,3234.0,2596.0,1746.0,251.0,3.84,4.68,3.59,4.85,7826.0
2026-03-19,3,3013.0,4.27,13.64,3003.0,2290.0,1413.0,243.0,3.77,4.39,3.46,4.54,6950.0
2026-03-19,4,9826.0,4.85,11.88,3607.0,3305.0,2362.0,317.0,4.53,6.17,4.55,6.54,9591.0
2026-03-19,5,14482.0,5.12,12.31,4935.0,5208.0,3656.0,468.0,6.9,10.49,7.35,11.74,14266.0
2026-03-19,6,14993.0,4.97,11.6,5516.0,5798.0,3617.0,537.0,8.11,12.16,8.6,13.61,15467.0
2026-03-19,7,14269.0,4.69,9.72,5976.0,6195.0,3414.0,613.0,8.34,12.54,8.84,14.06,16198.0
2026-03-19,8,14705.0,4.34,9.98,6099.0,6200.0,3521.0,541.0,8.13,12.48,8.65,14.03,16362.0
2026-03-19,9,15322.0,4.1,10.51,6140.0,6101.0,3502.0,559.0,7.95,12.3,8.49,13.85,16302.0
2026-03-19,10,15361.0,3.98,10.43,5632.0,5214.0,2892.0,478.0,6.68,10.19,7.21,11.41,14216.0
2026-03-19,11,15281.0,4.33,10.58,4633.0,3643.0,1491.0,362.0,5.04,6.99,5.34,7.62,10129.0
2026-03-19,12,1182.0,4.79,13.32,4400.0,3152.0,819.0,331.0,4.55,5.9,4.63,6.14,8702.0
2026-03-19,13,7.0,4.81,12.88,4336.0,3071.0,714.0,318.0,4.44,5.68,4.48,5.92,8439.0
2026-03-19,14,2.0,4.82,12.79,4403.0,2990.0,750.0,322.0,4.47,5.67,4.44,5.9,8465.0
2026-03-19,15,102.0,4.83,13.27,4407.0,3091.0,753.0,345.0,4.47,5.7,4.45,5.93,8596.0
