date,hour,SR_Qin,SR_Level,SR_Inlet,SR_F_1800,SR_F_1000,SR_P_1800,SR_P_1000,TotalFlow
2025-05-09,8,17226.0,4.16,6.98,12318.0,8506.0,17.93,16.57,20825.0
2025-05-09,9,17201.0,3.77,6.6,12118.0,8380.0,17.59,16.27,20498.0
2025-05-09,10,17268.0,3.47,6.32,11332.0,7939.0,16.05,14.93,19271.0
2025-05-09,11,17673.0,3.24,6.19,11607.0,7989.0,16.82,15.67,19595.0
2025-05-09,12,17891.0,3.12,6.11,11306.0,6970.0,16.28,15.56,18276.0
2025-05-09,13,18184.0,3.1,6.15,11163.0,7016.0,15.96,15.23,18179.0
2025-05-09,14,17790.0,3.12,6.08,10562.0,6831.0,14.94,14.26,17393.0
2025-05-09,15,17006.0,3.16,5.96,10132.0,6717.0,13.75,13.11,16849.0
2025-05-09,16,17062.0,3.15,5.98,10810.0,6764.0,15.19,14.53,17574.0
2025-05-09,17,17116.0,3.06,5.88,11232.0,7185.0,15.63,14.81,18416.0
2025-05-09,18,17953.0,2.91,5.88,11534.0,7953.0,16.23,15.1,19487.0
2025-05-09,19,18011.0,2.78,5.76,11256.0,7843.0,15.83,14.75,19099.0
2025-05-09,20,17021.0,2.64,7.36,11410.0,7694.0,15.91,14.91,19105.0
2025-05-09,21,17026.0,2.41,7.96,11475.0,7267.0,16.57,15.75,18742.0
2025-05-09,22,14830.0,2.29,13.48,9945.0,6359.0,13.17,12.67,16305.0
2025-05-09,23,13567.0,2.04,14.31,10026.0,5937.0,13.05,12.69,15963.0
2025-05-10,0,12908.0,1.87,13.14,9006.0,4777.0,10.86,10.81,13783.0
2025-05-10,1,12906.0,1.92,13.09,7440.0,3848.0,8.08,8.26,11288.0
2025-05-10,2,15461.0,2.23,9.34,7503.0,3870.0,8.42,8.59,11373.0
2025-05-10,3,16212.0,2.73,8.99,7637.0,3966.0,8.96,9.11,11604.0
2025-05-10,4,16273.0,3.22,8.0,7479.0,3806.0,9.02,9.2,11285.0
