date,hour,LK_Qin,LK_Level,LK_Inlet,LK_F_Meen,LK_F_Ladkra,LK_P,TotalFlow
2026-03-15,4,11190.0,5.2,8.61,3168.0,3693.0,5.44,6861.0
2026-03-15,5,9888.0,5.59,8.47,3110.0,5673.0,7.41,8783.0
2026-03-15,6,10758.0,5.49,8.16,3939.0,9007.0,11.05,12946.0
2026-03-15,7,14650.0,5.21,7.91,5153.0,11205.0,14.75,16358.0
2026-03-15,8,14526.0,4.9,8.12,5678.0,11753.0,15.0,17431.0
2026-03-15,9,14516.0,4.5,8.55,5795.0,11951.0,15.01,17746.0
2026-03-15,10,14732.0,4.15,8.97,5494.0,11300.0,13.75,16794.0
2026-03-15,11,14509.0,3.96,9.08,4967.0,10266.0,11.81,15233.0
2026-03-15,12,14000.0,3.85,9.05,4870.0,10268.0,10.62,15138.0
2026-03-15,13,14117.0,3.78,9.4,4294.0,9263.0,8.9,13556.0
2026-03-15,14,14063.0,3.94,9.24,3754.0,8370.0,8.07,12124.0
2026-03-15,15,13972.0,4.2,7.11,3698.0,8046.0,8.5,11744.0
2026-03-15,16,12463.0,4.4,6.16,3658.0,8056.0,8.3,11713.0
2026-03-15,17,11879.0,4.33,5.97,4449.0,9361.0,10.14,13810.0
2026-03-15,18,12309.0,3.9,5.81,5260.0,10905.0,13.14,16164.0
2026-03-15,19,13684.0,3.48,5.59,5387.0,10994.0,14.32,16380.0
2026-03-15,20,14124.0,3.15,5.42,5443.0,10998.0,14.08,16441.0
2026-03-15,21,14338.0,2.84,5.53,5491.0,11222.0,13.81,16713.0
2026-03-15,22,13529.0,2.45,5.99,5243.0,11713.0,12.99,16957.0
2026-03-15,23,14625.0,2.01,6.71,4816.0,12167.0,11.24,16983.0
2026-03-16,0,13277.0,2.28,7.01,3587.0,3994.0,4.79,7580.0
2026-03-16,1,13351.0,2.92,7.27,3648.0,4484.0,5.33,8132.0
2026-03-16,2,15206.0,3.68,7.31,2611.0,5460.0,5.44,8071.0
2026-03-16,3,12986.0,4.46,7.55,2886.0,4948.0,5.44,7834.0
2026-03-16,4,11753.0,4.96,7.6,2591.0,5802.0,6.46,8393.0
2026-03-16,5,12203.0,5.21,7.44,3189.0,8244.0,9.32,11433.0
2026-03-16,6,14999.0,5.27,6.88,4758.0,10436.0,13.27,15194.0
2026-03-16,7,15176.0,5.06,6.78,5635.0,11719.0,14.74,17354.0
2026-03-16,8,15040.0,4.78,7.0,5628.0,11579.0,14.67,17207.0
2026-03-16,9,15108.0,4.51,7.44,5515.0,11625.0,14.32,17139.0
2026-03-16,10,15558.0,4.29,8.09,5410.0,11561.0,13.75,16971.0
2026-03-16,11,15106.0,4.09,9.04,4942.0,11339.0,11.7,16281.0
2026-03-16,12,13505.0,3.99,9.09,3987.0,9474.0,8.93,13461.0
2026-03-16,13,13086.0,4.09,7.76,3371.0,8483.0,7.96,11854.0
2026-03-16,14,11689.0,4.19,6.53,3157.0,8030.0,7.64,11187.0
2026-03-16,15,12136.0,4.28,5.17,3096.0,7996.0,8.09,11092.0
2026-03-16,16,12136.0,4.4,6.57,3199.0,7968.0,8.19,11168.0
2026-03-16,17,10964.0,4.43,7.67,3849.0,8666.0,9.35,12515.0
2026-03-16,18,11165.0,3.9,8.47,4647.0,10123.0,12.64,14770.0
2026-03-16,19,13609.0,3.66,7.76,4969.0,10412.0,13.88,15380.0
2026-03-16,20,13672.0,3.41,7.41,5106.0,10544.0,14.1,15650.0
2026-03-16,21,13752.0,3.15,7.14,5127.0,10504.0,13.77,15632.0
2026-03-16,22,14127.0,2.92,7.02,4711.0,11001.0,12.46,15712.0
2026-03-16,23,13638.0,2.66,7.15,4146.0,11051.0,10.85,15196.0
2026-03-17,0,12623.0,2.93,7.69,2054.0,6021.0,5.43,8075.0
2026-03-17,1,12415.0,3.44,7.93,2081.0,5701.0,5.22,7782.0
2026-03-17,2,12315.0,4.08,7.86,1876.0,5465.0,5.18,7340.0
2026-03-17,3,11486.0,4.63,7.83,1984.0,5276.0,5.52,7260.0
2026-03-17,4,11003.0,5.12,7.84,2236.0,5725.0,6.67,7961.0
2026-03-17,5,10816.0,5.29,7.84,3183.0,7630.0,9.66,10812.0
2026-03-17,6,15211.0,5.31,7.42,4712.0,10276.0,13.23,14989.0
2026-03-17,7,14886.0,5.14,7.21,5463.0,11668.0,15.03,17131.0
2026-03-17,8,13811.0,4.78,7.74,5506.0,11681.0,14.86,17187.0
2026-03-17,9,13584.0,4.34,8.69,5420.0,11341.0,15.57,16761.0
2026-03-17,10,13931.0,4.0,9.07,5054.0,10786.0,14.36,15841.0
2026-03-17,11,14100.0,3.79,9.13,4770.0,10633.0,12.54,15403.0
2026-03-17,12,13527.0,3.74,8.51,4003.0,8995.0,9.9,12998.0
2026-03-17,13,12603.0,3.86,9.35,3464.0,7843.0,9.43,11307.0
2026-03-17,14,11580.0,3.95,9.72,3492.0,7767.0,9.16,11259.0
2026-03-17,15,11119.0,3.97,8.37,3437.0,7511.0,8.89,10948.0
2026-03-17,16,11059.0,3.99,7.51,3387.0,7487.0,9.15,10874.0
2026-03-17,17,10882.0,3.93,6.86,3871.0,8425.0,10.08,12296.0
2026-03-17,18,13099.0,3.65,6.32,4886.0,10291.0,13.27,15177.0
2026-03-17,19,13975.0,3.41,5.77,5365.0,10416.0,14.44,15781.0
2026-03-17,20,13937.0,3.16,5.51,5372.0,10542.0,14.47,15913.0
2026-03-17,21,14185.0,2.89,5.41,5317.0,11151.0,14.94,16468.0
2026-03-17,22,15188.0,2.62,5.25,4692.0,11362.0,13.74,16053.0
2026-03-17,23,3937.0,2.88,5.88,2182.0,4216.0,6.04,6398.0
2026-03-18,0,3527.0,3.33,7.08,1803.0,4913.0,5.92,6716.0
2026-03-18,1,3531.0,3.78,7.94,1917.0,4840.0,5.93,6757.0
2026-03-18,2,3523.0,4.22,8.61,2141.0,4764.0,6.11,6906.0
2026-03-18,3,7736.0,4.71,9.08,2054.0,4790.0,6.09,6845.0
2026-03-18,4,11521.0,5.32,8.82,2496.0,5861.0,7.31,8357.0
2026-03-18,5,9872.0,5.41,8.66,3156.0,8264.0,10.6,11420.0
2026-03-18,6,14046.0,5.15,7.98,4771.0,10683.0,14.12,15454.0
2026-03-18,7,14755.0,4.95,7.38,5396.0,11114.0,15.53,16509.0
2026-03-18,8,14584.0,4.71,7.64,5372.0,11095.0,15.19,16468.0
2026-03-18,9,14524.0,4.46,8.42,5310.0,11205.0,15.2,16515.0
2026-03-18,10,14437.0,4.24,8.97,5144.0,10666.0,14.2,15809.0
2026-03-18,11,13442.0,4.04,9.41,4635.0,10269.0,11.98,14904.0
2026-03-18,12,13599.0,3.96,9.63,4055.0,9019.0,9.67,13074.0
2026-03-18,13,12587.0,4.06,9.56,3543.0,8094.0,9.02,11637.0
2026-03-18,14,12379.0,4.18,8.98,3486.0,7899.0,9.4,11385.0
2026-03-18,15,12507.0,4.3,7.68,3510.0,7909.0,9.22,11419.0
2026-03-18,16,12365.0,4.42,6.87,3579.0,7847.0,9.48,11427.0
2026-03-18,17,12219.0,4.48,6.28,3877.0,8515.0,10.68,12392.0
2026-03-18,18,12253.0,4.26,6.0,5023.0,9954.0,13.74,14977.0
2026-03-18,19,12405.0,3.86,6.03,5376.0,10326.0,15.01,15703.0
2026-03-18,20,12500.0,3.41,6.14,5346.0,10544.0,15.1,15889.0
2026-03-18,21,12679.0,2.99,6.24,5325.0,10445.0,15.12,15770.0
2026-03-18,22,13025.0,2.64,6.3,5096.0,9858.0,13.97,14954.0
2026-03-18,23,13237.0,2.39,6.42,4674.0,10475.0,12.49,15149.0
2026-03-19,0,12102.0,2.53,6.85,3054.0,4595.0,6.66,7649.0
2026-03-19,1,11776.0,3.08,7.5,3272.0,3829.0,6.3,7101.0
2026-03-19,2,11547.0,3.66,8.04,3235.0,3506.0,6.34,6741.0
2026-03-19,3,11691.0,4.22,8.35,3268.0,3616.0,6.49,6885.0
2026-03-19,4,11866.0,4.81,8.22,2874.0,4732.0,7.59,7606.0
2026-03-19,5,12919.0,5.17,7.88,3641.0,7059.0,10.78,10700.0
2026-03-19,6,14693.0,5.34,7.4,4664.0,9970.0,14.3,14635.0
2026-03-19,7,14385.0,5.1,7.28,5593.0,11603.0,16.12,17196.0
2026-03-19,8,14281.0,4.72,7.82,5590.0,11527.0,16.03,17117.0
2026-03-19,9,14122.0,4.37,8.58,5472.0,11187.0,15.94,16660.0
2026-03-19,10,14555.0,4.1,9.17,5060.0,10871.0,14.61,15930.0
2026-03-19,11,14674.0,3.96,9.89,4654.0,10437.0,12.64,15090.0
2026-03-19,12,13626.0,3.99,9.59,3921.0,9104.0,9.81,13026.0
2026-03-19,13,10880.0,4.01,9.05,3295.0,7641.0,8.29,10937.0
2026-03-19,14,11591.0,4.01,8.83,3418.0,7841.0,8.48,11259.0
2026-03-19,15,11728.0,4.05,7.41,3477.0,7800.0,8.75,11277.0
2026-03-19,16,11602.0,4.09,6.64,3549.0,7709.0,8.77,11258.0
2026-03-19,17,11467.0,4.07,6.25,3975.0,8409.0,9.61,12384.0
2026-03-19,18,13449.0,3.8,5.76,5007.0,10759.0,12.95,15767.0
2026-03-19,19,14162.0,3.56,5.15,5222.0,10678.0,14.54,15900.0
2026-03-19,20,12891.0,3.22,5.14,5167.0,10712.0,14.28,15879.0
2026-03-19,21,13289.0,2.82,5.25,4876.0,11520.0,13.9,16396.0
2026-03-19,22,14238.0,2.54,5.24,4875.0,10458.0,13.6,15333.0
2026-03-19,23,13063.0,2.35,5.35,4320.0,10242.0,11.64,14563.0
2026-03-20,0,12938.0,2.59,5.78,2198.0,5404.0,6.03,7602.0
2026-03-20,1,13335.0,3.28,6.05,2115.0,5588.0,5.99,7704.0
2026-03-20,2,13054.0,3.98,6.39,2127.0,5430.0,6.36,7557.0
2026-03-20,3,11229.0,4.57,7.1,1952.0,5042.0,6.67,6993.0
2026-03-20,4,11115.0,5.04,7.8,2365.0,5605.0,7.06,7971.0
2026-03-20,5,11114.0,5.25,8.11,3075.0,7405.0,9.9,10480.0
2026-03-20,6,15409.0,5.34,7.88,4719.0,10278.0,13.43,14997.0
2026-03-20,7,15317.0,5.21,7.57,5468.0,11543.0,15.33,17011.0
2026-03-20,8,15095.0,4.98,7.66,5465.0,11382.0,15.04,16847.0
2026-03-20,9,14714.0,4.71,8.37,5494.0,11607.0,15.28,17101.0
2026-03-20,10,13553.0,4.38,8.63,5203.0,11038.0,14.27,16241.0
2026-03-20,11,12787.0,4.02,9.35,4767.0,10678.0,13.15,15445.0
2026-03-20,12,11925.0,3.77,9.86,4067.0,9001.0,10.11,13068.0
2026-03-20,13,11676.0,3.71,10.26,3591.0,7910.0,8.65,11500.0
2026-03-20,14,12996.0,3.81,10.36,3524.0,7825.0,8.81,11349.0
2026-03-20,15,12970.0,4.01,8.44,3635.0,7851.0,8.7,11486.0
2026-03-20,16,13016.0,4.18,7.18,3738.0,7882.0,8.75,11620.0
2026-03-20,17,12741.0,4.28,6.85,4040.0,8724.0,10.08,12764.0
2026-03-20,18,12575.0,4.11,6.57,4888.0,10054.0,13.13,14942.0
2026-03-20,19,12803.0,3.74,6.49,5264.0,10489.0,14.71,15753.0
2026-03-20,20,13388.0,3.39,6.52,5223.0,10450.0,14.93,15673.0
2026-03-20,21,13639.0,3.11,6.55,5343.0,10344.0,14.64,15687.0
2026-03-20,22,14024.0,2.88,6.57,5137.0,10194.0,13.59,15331.0
2026-03-20,23,14327.0,2.73,6.67,4736.0,10089.0,11.73,14825.0
2026-03-21,0,12463.0,3.02,7.42,1988.0,5838.0,5.89,7826.0
2026-03-21,1,11964.0,3.54,8.21,1864.0,5607.0,6.19,7471.0
2026-03-21,2,11812.0,4.12,8.74,1731.0,5153.0,6.63,6884.0
2026-03-21,3,11770.0,4.72,9.14,1789.0,4989.0,6.47,6777.0
2026-03-21,4,12099.0,5.27,9.54,2684.0,6120.0,7.9,8805.0
2026-03-21,5,10610.0,5.4,9.51,3728.0,7895.0,10.27,11624.0
2026-03-21,6,15333.0,5.3,8.88,4917.0,10217.0,13.91,15133.0
2026-03-21,7,15687.0,5.19,8.57,5755.0,11740.0,15.62,17495.0
2026-03-21,8,14516.0,4.86,8.84,5707.0,11983.0,15.68,17690.0
2026-03-21,9,14192.0,4.41,9.75,5661.0,12018.0,15.95,17679.0
2026-03-21,10,14392.0,4.04,10.15,5278.0,11204.0,15.05,16482.0
2026-03-21,11,13474.0,3.82,10.78,4697.0,9819.0,12.57,14516.0
2026-03-21,12,13612.0,3.84,10.99,3834.0,8190.0,10.01,12024.0
2026-03-21,13,12375.0,4.07,11.4,3323.0,7247.0,8.4,10570.0
2026-03-21,14,12209.0,4.28,11.54,3322.0,7284.0,9.12,10606.0
2026-03-21,15,11309.0,4.39,10.14,3163.0,7733.0,8.57,10895.0
2026-03-21,16,11181.0,4.41,8.8,3270.0,7779.0,8.6,11050.0
2026-03-21,17,11169.0,4.31,8.03,4051.0,9105.0,10.29,13156.0
2026-03-21,18,13520.0,3.93,7.33,5093.0,11719.0,13.44,16812.0
2026-03-21,19,14412.0,3.54,6.6,5395.0,12051.0,14.72,17445.0
2026-03-21,20,13791.0,3.09,6.42,5400.0,11963.0,14.87,17363.0
2026-03-21,21,13913.0,2.6,6.37,5452.0,12288.0,15.02,17740.0
2026-03-21,22,14456.0,2.16,6.43,5268.0,11545.0,14.28,16813.0
2026-03-21,23,15985.0,2.05,6.73,4765.0,10407.0,12.68,15172.0
2026-03-22,0,12552.0,2.47,7.37,2182.0,4801.0,6.36,6983.0
2026-03-22,1,12051.0,3.21,7.95,1833.0,4101.0,5.59,5935.0
2026-03-22,2,11973.0,3.96,8.56,1795.0,4346.0,5.43,6141.0
2026-03-22,3,11590.0,4.66,9.15,1744.0,4452.0,5.54,6195.0
2026-03-22,4,11102.0,5.31,9.58,1845.0,4449.0,6.05,6294.0
2026-03-22,5,6978.0,5.56,10.19,2415.0,5467.0,7.63,7882.0
2026-03-22,6,12014.0,5.41,10.19,4085.0,8729.0,11.21,12814.0
2026-03-22,7,14715.0,5.2,9.92,5407.0,11600.0,14.63,17007.0
2026-03-22,8,14803.0,4.85,10.17,5793.0,12058.0,15.43,17851.0
2026-03-22,9,14712.0,4.43,10.18,5881.0,12160.0,15.39,18041.0
2026-03-22,10,14889.0,4.05,10.58,5529.0,11690.0,15.21,17219.0
2026-03-22,11,14824.0,3.76,10.68,5193.0,11509.0,13.58,16702.0
2026-03-22,12,15037.0,3.61,11.2,4211.0,11016.0,11.88,15227.0
2026-03-22,13,14995.0,3.66,12.46,3396.0,10057.0,10.59,13453.0
2026-03-22,14,14934.0,3.92,11.93,3051.0,9017.0,9.38,12067.0
2026-03-22,15,14953.0,4.27,8.96,2914.0,9059.0,9.44,11973.0
2026-03-22,16,13445.0,4.6,7.19,3135.0,8328.0,9.34,11463.0
2026-03-22,17,11098.0,4.55,6.8,3457.0,9416.0,10.78,12873.0
2026-03-22,18,12582.0,4.16,6.45,4270.0,11785.0,14.01,16055.0
2026-03-22,19,14324.0,3.74,6.01,4328.0,12366.0,15.2,16694.0
2026-03-22,20,14385.0,3.42,5.74,4339.0,12308.0,15.11,16648.0
2026-03-22,21,14495.0,3.09,5.63,4220.0,12419.0,14.62,16639.0
2026-03-22,22,15550.0,2.82,5.64,4330.0,12309.0,13.73,16639.0
2026-03-22,23,17211.0,2.83,5.89,3802.0,11473.0,12.21,15275.0
2026-03-23,0,12008.0,3.25,6.61,3388.0,4383.0,5.71,7770.0
2026-03-23,1,11145.0,3.69,7.56,3471.0,3929.0,5.82,7400.0
2026-03-23,2,10980.0,4.14,8.23,3544.0,3620.0,5.69,7164.0
2026-03-23,3,10831.0,4.61,8.67,3239.0,3707.0,5.71,6946.0
2026-03-23,4,10786.0,5.01,8.82,2726.0,5307.0,6.61,8034.0
2026-03-23,5,11914.0,5.24,8.63,3217.0,7603.0,9.17,10820.0
2026-03-23,6,14826.0,5.28,8.16,4784.0,10655.0,13.26,15439.0
2026-03-23,7,14582.0,5.01,7.93,5788.0,11794.0,15.58,17582.0
2026-03-23,8,14441.0,4.59,7.98,5795.0,11884.0,15.73,17678.0
2026-03-23,9,14435.0,4.18,8.67,5699.0,11708.0,15.63,17406.0
2026-03-23,10,14659.0,3.79,9.33,5404.0,12024.0,14.24,17428.0
2026-03-23,11,14722.0,3.51,10.46,4897.0,11216.0,12.18,16114.0
2026-03-23,12,15147.0,3.52,10.1,4152.0,9138.0,9.95,13290.0
2026-03-23,13,15044.0,3.85,9.29,3743.0,8287.0,8.86,12031.0
2026-03-23,14,12897.0,4.11,9.24,3491.0,8079.0,8.54,11570.0
2026-03-23,15,12482.0,4.24,7.59,3539.0,7941.0,8.57,11480.0
2026-03-23,16,12257.0,4.34,6.29,3622.0,7798.0,8.93,11420.0
2026-03-23,17,12424.0,4.39,5.64,4061.0,8681.0,10.26,12743.0
2026-03-23,18,12539.0,4.13,5.34,4987.0,10751.0,13.05,15738.0
2026-03-23,19,12872.0,3.67,5.33,5472.0,10880.0,14.55,16352.0
2026-03-23,20,13581.0,3.29,5.44,5330.0,10712.0,14.4,16042.0
2026-03-23,21,13699.0,2.98,5.49,5354.0,10605.0,14.01,15958.0
2026-03-23,22,14075.0,2.71,5.57,5128.0,10569.0,13.17,15697.0
2026-03-23,23,14707.0,2.52,5.71,4459.0,10627.0,11.47,15087.0
2026-03-24,0,12781.0,2.86,6.33,4078.0,3926.0,6.47,8004.0
2026-03-24,1,12435.0,3.46,7.13,3935.0,3744.0,6.58,7679.0
2026-03-24,2,12214.0,4.09,7.6,3562.0,3703.0,6.31,7265.0
2026-03-24,3,12048.0,4.73,8.05,3384.0,3719.0,6.1,7103.0
2026-03-24,4,11642.0,5.32,8.34,3255.0,4692.0,7.11,7947.0
2026-03-24,5,10939.0,5.58,8.3,3394.0,7362.0,10.18,10756.0
2026-03-24,6,13290.0,5.41,8.18,4827.0,10317.0,13.81,15143.0
2026-03-24,7,14742.0,5.11,8.19,5697.0,11830.0,15.52,17528.0
2026-03-24,8,14668.0,4.73,8.64,5708.0,11730.0,15.8,17438.0
2026-03-24,9,14590.0,4.38,9.06,5557.0,11582.0,15.32,17139.0
2026-03-24,10,14962.0,4.08,10.16,5367.0,11695.0,14.27,17062.0
2026-03-24,11,14940.0,3.87,10.79,4719.0,10869.0,12.22,15588.0
2026-03-24,12,13888.0,3.83,11.58,3237.0,10061.0,10.06,13299.0
2026-03-24,13,12949.0,3.96,13.1,2874.0,8682.0,8.47,11556.0
2026-03-24,14,12168.0,4.03,13.91,2836.0,8767.0,8.5,11603.0
2026-03-25,9,14999.0,4.68,8.98,5564.0,11422.0,15.17,16986.0
2026-03-25,10,15373.0,4.52,9.78,5269.0,10756.0,13.97,16025.0
2026-03-25,11,15568.0,4.45,10.35,4693.0,10852.0,11.65,15544.0
2026-03-25,12,15278.0,4.57,10.64,4099.0,9108.0,9.65,13207.0
2026-03-25,13,12358.0,4.77,11.11,3628.0,8157.0,8.46,11785.0
2026-03-25,14,11297.0,4.74,11.04,3472.0,8202.0,8.39,11675.0
2026-03-25,15,11308.0,4.7,8.25,3507.0,7938.0,8.23,11445.0
2026-03-25,16,11145.0,4.67,6.63,3681.0,7671.0,8.09,11352.0
2026-03-25,17,11095.0,4.56,5.86,4165.0,8696.0,10.09,12861.0
2026-03-25,18,12755.0,4.2,5.17,4906.0,11189.0,13.17,16096.0
2026-03-25,19,14407.0,3.79,4.61,5231.0,12136.0,14.61,17367.0
2026-03-25,20,14841.0,3.45,4.34,5303.0,11385.0,14.13,16688.0
2026-03-25,21,14801.0,3.27,4.23,5446.0,10479.0,13.91,15925.0
2026-03-25,22,15187.0,3.16,4.26,5113.0,10355.0,12.91,15468.0
2026-03-25,23,15393.0,3.16,4.27,4740.0,10089.0,11.59,14829.0
2026-03-26,0,11291.0,3.44,4.61,3063.0,4628.0,5.92,7692.0
2026-03-26,1,10413.0,3.87,5.29,3749.0,3476.0,5.42,7225.0
2026-03-26,2,11168.0,4.36,6.07,3369.0,3469.0,5.3,6838.0
2026-03-26,3,10004.0,4.85,7.15,3766.0,3754.0,5.6,7520.0
2026-03-26,4,11903.0,5.21,7.7,2851.0,5431.0,6.74,8282.0
2026-03-26,5,10522.0,5.43,7.48,3436.0,7398.0,9.45,10834.0
2026-03-26,6,13968.0,5.27,7.24,4993.0,11229.0,13.29,16223.0
2026-03-26,7,14505.0,4.82,7.29,5890.0,12591.0,14.92,18481.0
2026-03-26,8,14905.0,4.38,7.89,5791.0,11719.0,14.91,17510.0
2026-03-26,9,14911.0,4.08,8.66,5624.0,11410.0,14.71,17035.0
2026-03-26,10,15204.0,3.85,9.54,5215.0,10945.0,13.81,16160.0
2026-03-26,11,15067.0,3.79,10.37,4779.0,10184.0,11.89,14963.0
2026-03-26,12,13135.0,3.79,10.89,4159.0,8996.0,9.5,13155.0
2026-03-26,13,12369.0,3.82,11.94,3656.0,7989.0,8.12,11645.0
2026-03-26,14,12396.0,3.92,10.78,3593.0,7817.0,8.39,11410.0
2026-03-26,15,12399.0,4.02,7.67,3615.0,7961.0,8.52,11576.0
2026-03-26,16,12560.0,4.11,5.96,3592.0,8073.0,8.94,11665.0
2026-03-26,17,13408.0,4.21,5.02,4176.0,8792.0,10.35,12967.0
2026-03-26,18,13897.0,4.07,4.22,5138.0,11175.0,13.38,16313.0
2026-03-26,19,14000.0,3.65,3.84,5474.0,12081.0,14.66,17556.0
2026-03-26,20,14141.0,3.19,3.82,5335.0,12192.0,14.75,17527.0
2026-03-26,21,14879.0,2.85,3.84,5286.0,11183.0,14.92,16468.0
2026-03-26,22,14283.0,2.67,3.98,5116.0,10206.0,13.45,15323.0
2026-03-26,23,13604.0,2.53,4.29,4560.0,9780.0,11.83,14339.0
2026-03-27,0,11715.0,2.77,5.01,2153.0,5003.0,5.98,7156.0
2026-03-27,1,11599.0,3.34,5.68,2450.0,4348.0,6.03,6798.0
2026-03-27,2,11613.0,3.92,6.2,3054.0,3780.0,5.86,6834.0
2026-03-27,3,11684.0,4.51,6.64,3204.0,3753.0,6.54,6957.0
2026-03-27,4,10885.0,5.01,7.16,3180.0,4328.0,7.18,7508.0
2026-03-27,5,11058.0,5.24,7.13,3455.0,7035.0,9.56,10490.0
2026-03-27,6,13479.0,5.08,6.94,4948.0,11137.0,13.48,16085.0
2026-03-27,7,14414.0,4.6,7.0,5884.0,12588.0,16.06,18472.0
2026-03-27,8,14461.0,4.16,7.64,5773.0,11786.0,15.32,17558.0
2026-03-27,9,14479.0,3.78,8.48,5707.0,11473.0,15.04,17180.0
2026-03-27,10,14817.0,3.48,9.33,5294.0,11068.0,14.87,16361.0
2026-03-27,11,15324.0,3.37,10.05,4857.0,10806.0,12.06,15663.0
2026-03-27,12,15531.0,3.43,10.44,4284.0,9460.0,10.54,13744.0
2026-03-27,13,14307.0,3.69,11.98,3828.0,8455.0,8.99,12284.0
2026-03-27,14,13481.0,3.92,11.95,3640.0,8242.0,9.15,11883.0
2026-03-27,15,12914.0,4.04,8.87,3653.0,8328.0,8.96,11980.0
2026-03-27,16,12775.0,4.15,7.06,3745.0,8146.0,9.1,11891.0
2026-03-27,17,12570.0,4.2,6.39,4095.0,8903.0,10.25,12998.0
2026-03-27,18,12543.0,3.95,5.9,4746.0,11043.0,12.81,15789.0
2026-03-27,19,13859.0,3.46,5.69,5239.0,12091.0,14.93,17331.0
2026-03-27,20,13231.0,3.05,5.64,5340.0,10843.0,14.97,16183.0
2026-03-27,21,13452.0,2.68,5.9,5286.0,10576.0,14.56,15862.0
2026-03-27,22,14609.0,2.46,5.96,5197.0,10509.0,14.37,15705.0
2026-03-27,23,13851.0,2.31,6.18,4703.0,9797.0,12.16,14500.0
2026-03-28,0,13054.0,2.66,6.74,2217.0,4943.0,5.95,7160.0
2026-03-28,1,13154.0,3.39,7.29,2058.0,5275.0,5.96,7333.0
2026-03-28,2,13072.0,4.12,7.81,2013.0,5341.0,6.17,7354.0
2026-03-28,3,10817.0,4.7,8.94,1877.0,5231.0,6.23,7108.0
2026-03-28,4,11415.0,5.09,9.71,2533.0,5881.0,7.25,8414.0
2026-03-28,5,13417.0,5.53,9.31,3544.0,7764.0,10.14,11307.0
2026-03-28,6,13939.0,5.41,8.94,5005.0,10965.0,13.89,15970.0
2026-03-28,7,15187.0,5.06,8.82,5727.0,12445.0,15.87,18172.0
2026-03-28,8,15118.0,4.69,8.76,5816.0,12198.0,15.64,18014.0
2026-03-28,9,14972.0,4.3,9.74,5835.0,12208.0,15.46,18043.0
2026-03-28,10,15217.0,3.97,10.95,5482.0,11626.0,14.66,17108.0
2026-03-28,11,15212.0,3.83,10.85,4785.0,10277.0,12.47,15062.0
2026-03-28,12,13700.0,3.96,11.73,3995.0,8362.0,10.01,12357.0
2026-03-28,13,11257.0,4.04,12.98,3550.0,7236.0,8.62,10786.0
2026-03-28,14,11291.0,4.08,10.59,3496.0,7547.0,8.74,11044.0
2026-03-28,15,11345.0,4.08,6.59,3566.0,7848.0,8.71,11414.0
2026-03-28,16,11233.0,4.06,5.07,3602.0,7811.0,8.82,11413.0
2026-03-28,17,11456.0,3.96,4.95,4138.0,8943.0,9.91,13082.0
2026-03-28,18,13101.0,3.61,4.92,5199.0,11139.0,12.96,16339.0
2026-03-28,19,14953.0,3.27,4.54,5399.0,11428.0,14.8,16827.0
2026-03-28,20,14990.0,3.08,4.38,5249.0,10936.0,14.18,16185.0
2026-03-28,21,15005.0,2.92,4.39,5265.0,10971.0,13.94,16236.0
2026-03-28,22,15374.0,2.75,4.48,5293.0,11254.0,13.46,16547.0
2026-03-28,23,14573.0,2.59,4.93,4821.0,10139.0,12.3,14959.0
2026-03-29,0,11367.0,2.88,6.54,2279.0,4561.0,6.04,6840.0
2026-03-29,1,11111.0,3.43,8.05,2143.0,4360.0,5.84,6503.0
2026-03-29,2,11034.0,4.01,9.14,1965.0,3948.0,5.67,5913.0
2026-03-29,3,10868.0,4.63,9.95,1915.0,4011.0,6.27,5926.0
2026-03-29,4,10744.0,5.24,10.7,2060.0,3791.0,5.64,5851.0
2026-03-29,5,8992.0,5.63,10.81,2401.0,5248.0,7.79,7649.0
2026-03-29,6,10993.0,5.54,10.47,3980.0,8411.0,11.33,12391.0
2026-03-29,7,15089.0,5.43,10.31,5280.0,10980.0,14.37,16261.0
2026-03-29,8,14504.0,5.11,10.52,5744.0,12254.0,15.45,17998.0
2026-03-29,9,14284.0,4.63,10.74,5751.0,12227.0,15.46,17978.0
2026-03-29,10,14518.0,4.21,10.91,5572.0,11705.0,15.03,17278.0
2026-03-29,11,13908.0,3.91,10.84,5150.0,10739.0,13.61,15889.0
2026-03-29,12,13741.0,3.71,11.79,4755.0,9532.0,11.78,14287.0
2026-03-29,13,14879.0,3.83,13.54,4228.0,8250.0,10.01,12478.0
2026-03-29,14,13550.0,4.14,10.78,3703.0,8003.0,9.31,11706.0
2026-03-29,15,12798.0,4.28,7.63,3732.0,8029.0,9.14,11761.0
2026-03-29,16,11220.0,4.31,6.15,3601.0,7970.0,9.11,11571.0
2026-03-29,17,12269.0,4.17,5.76,4258.0,9816.0,11.19,14073.0
2026-03-29,18,14680.0,3.92,4.97,5226.0,11138.0,13.97,16364.0
2026-03-29,19,13863.0,3.65,4.65,5379.0,10916.0,14.87,16295.0
2026-03-29,20,13910.0,3.32,4.82,5357.0,11124.0,14.87,16481.0
2026-03-29,21,14001.0,2.98,5.03,5378.0,11264.0,14.45,16642.0
2026-03-29,22,14382.0,2.65,5.24,5206.0,11251.0,13.5,16458.0
2026-03-29,23,15549.0,2.53,5.83,4456.0,10178.0,11.56,14634.0
2026-03-30,0,10952.0,2.85,7.29,1862.0,5461.0,5.84,7323.0
2026-03-30,1,10848.0,3.25,8.26,2148.0,5258.0,6.06,7406.0
